Front,Back,Tags
Dlaczego najwyższy mAP nie musi oznaczać najlepszego wyniku muzycznego?,"mAP traktuje klasy i detekcje według protokołu detekcyjnego, ale nie wie, które błędy niszczą melodię lub rytm. Pomylenie klucza, znaku chromatycznego albo notehead może być muzycznie dużo gorsze niż błąd w mniej ważnym symbolu, nawet jeśli wpływ na mAP jest podobny.",OMR_i_detekcja
Czego mel-spektrogram nie przechowuje?,"Mel-spektrogram zachowuje przybliżoną energię w pasmach częstotliwości w czasie, ale zwykle traci dokładną fazę sygnału i część szczegółów widmowych. Dlatego nie da się z niego idealnie odtworzyć waveformu prostą operacją odwrotną; potrzebny jest wokoder albo algorytm rekonstrukcji fazy.",SVS_i_audio
Co oznacza voiced/unvoiced przy analizie F0?,"Ramki voiced zawierają periodyczny dźwięk z określoną częstotliwością podstawową, np. samogłoski śpiewane. Ramki unvoiced nie mają stabilnego F0, np. szumy i część spółgłosek. Błąd F0 sensownie mierzy się tylko na ramkach voiced, bo dla unvoiced pitch nie jest zdefiniowany.",SVS_i_audio
Czym jest pYIN?,"pYIN to probabilistyczna metoda estymacji F0 rozwijająca algorytm YIN. Szacuje wysokość podstawową i prawdopodobieństwo voiced/unvoiced, ale może popełniać błędy oktawowe, gubić pitch przy szumie lub vibrato i mylić fragmenty o słabej periodyczności.",SVS_i_audio
Czym HiFi-GAN różni się od prostego dekodera audio?,"HiFi-GAN jest wokoderem generatywnym opartym na GAN. Generator tworzy waveform z mel-spektrogramu, a dyskryminatory oceniają realizm sygnału w różnych skalach i okresach. Oprócz straty mel stosuje się straty adversarial i feature matching, aby poprawić naturalność i szczegóły audio.",SVS_i_audio
Co to jest acoustic-vocoder mismatch?,"Model akustyczny w inferencji przekazuje wokoderowi przewidziane mel-spektrogramy, które mają inny rozkład błędów niż prawdziwe mel-spektrogramy użyte do treningu wokodera. Ta różnica może powodować artefakty audio. Można ją zmniejszać przez dostrajanie wokodera na melach generowanych przez model akustyczny.",SVS_i_audio
Co mierzy MOS i dlaczego jest potrzebny obok metryk obiektywnych?,"MOS to średnia subiektywna ocena słuchaczy, np. naturalności, zrozumiałości lub jakości audio. Metryki obiektywne, takie jak błąd F0 albo mel L1, mierzą tylko wybrane aspekty sygnału. Dwa nagrania mogą mieć podobny mel lub pitch error, a różnić się barwą, artefaktami i odczuciem naturalności.",SVS_i_audio
Jaki główny problem rozwiązuje praca?,"Praca rozwiązuje problem przejścia od dwuwymiarowego obrazu partytury z tekstem wokalnym do danych sterujących syntezą śpiewu. To wymaga połączenia lokalizacji tekstu, OCR, OMR, deterministycznej interpretacji zapisu nutowego, reprezentacji Score IR oraz modułu SVS generującego audio.",Integracja_i_ewaluacja
Dlaczego w pracy wybrano podejście modułowe zamiast jednego dużego modelu end-to-end?,"Podejście modułowe daje obserwowalność i kontrolę nad błędami. Można osobno ocenić lokalizację tekstu, OCR, OMR, interpretację Score IR i SVS, a potem wskazać, gdzie powstał błąd. W systemie end-to-end niska jakość audio mówi, że coś poszło źle, ale nie mówi, czy winny był tekst, nuty, rytm, fonemizacja czy model audio.",Integracja_i_ewaluacja
Jaką rolę pełni Score IR w systemie z pracy?,"Score IR jest kontraktem między modułami. Zbiera uporządkowane informacje o nutach, wysokościach, czasie, głosach, tekście, sylabach, powiązaniu tekstu z nutami i ostrzeżeniach diagnostycznych. Dzięki temu dalszy moduł SVS nie musi czytać obrazu partytury, tylko dostaje symboliczną reprezentację możliwą do walidacji i debugowania.",Score_IR_i_muzyka
Dlaczego sama detekcja symboli OMR nie wystarcza do syntezy śpiewu?,"Detekcja daje położenia i klasy symboli, ale synteza potrzebuje muzycznego znaczenia: wysokości nut, czasu trwania, kolejności, głosu, aktualnego klucza, znaków przykluczowych, alteracji, pauz i przypisania sylab do nut. Dlatego potrzebna jest interpretacja partytury oraz reprezentacja pośrednia, a nie tylko lista bounding boxów.",Score_IR_i_muzyka
Na czym polega propagacja błędów w pipeline OMR/OCR/SVS?,"Błąd w jednym module staje się wejściem dla następnego. Przykładowo źle wykryta pięciolinia może zmienić wysokość nuty, błąd OCR może zepsuć tekst lub sylabizację, a źle przypisane sylaby zmienią dane dla SVS. Dlatego warto przenosić confidence, ostrzeżenia i alternatywne hipotezy zamiast ukrywać niepewność.",Integracja_i_ewaluacja
Jak stride backbone'u może wpływać na wykrywanie symboli OMR?,"Stride określa, jak mocno mapa cech jest zmniejszona względem obrazu. Większy stride daje tańsze obliczenia i większy kontekst, ale może zgubić małe symbole lub cienkie elementy. Mniejszy stride zachowuje drobne szczegóły, ale zwiększa koszt pamięciowy i może wymagać ostrożniejszego doboru anchorów oraz kafli.",OMR/SVS:_wyniki_i_metodologia
Po co w OMR stosuje się kafelkowanie obrazu i overlap między kaflami?,"Partytury są duże, więc cały obraz może być zbyt kosztowny dla detektora. Kafelkowanie pozwala przetwarzać fragmenty w stałej rozdzielczości. Overlap zmniejsza ryzyko, że symbol przecięty granicą kafla zostanie pominięty lub źle wykryty, ale zwiększa liczbę predykcji i wymaga scalania wyników, np. przez NMS.",OMR/SVS:_wyniki_i_metodologia
Dlaczego augmentacje w OMR trzeba dobierać ostrożnie?,"Augmentacje mają symulować różne skany i zdjęcia, np. przesunięcia, skalę, rotację, kontrast, szum lub rozmycie. Zbyt słabe nie poprawią odporności, ale zbyt mocne mogą tworzyć obrazy nienaturalne albo zmieniać geometrię symboli muzycznych tak, że model uczy się artefaktów zamiast realnych wariantów zapisu.",OMR/SVS:_wyniki_i_metodologia
Jakie klasy obiektów są szczególnie trudne w OMR i dlaczego?,"Trudne są małe symbole, cienkie kreski, znaki chromatyczne, kropki, łuki, beam'y i obiekty bardzo wydłużone albo przecinające granice kafli. Są małe względem strony, mogą zlewać się z liniami pięciolinii lub tekstem, mają nietypowe proporcje i często wymagają bardzo precyzyjnej lokalizacji.",OMR_i_detekcja
Czym jest przesunięcie domenowe w kontekście tej pracy?,"Przesunięcie domenowe oznacza różnicę między danymi treningowymi a rzeczywistymi wejściami systemu. W tej pracy może dotyczyć stylu partytur, jakości skanu, fontów, układu tekstu, symboli muzycznych, języka, sylabizacji albo rozkładu głosów i stylów w SVS. Model może mieć dobre wyniki na zbiorze testowym, ale gorzej działać na innych partyturach.",Integracja_i_ewaluacja
Dlaczego OCR tekstu wokalnego jest trudniejszy niż zwykłe rozpoznawanie tekstu z dokumentu?,"Tekst wokalny bywa rozbity na sylaby, rozciągnięty pod nutami, przecinany przez elementy zapisu i zapisywany z łącznikami lub melizmatami. Ważna jest nie tylko treść znaków, ale też przypisanie sylab do kolejnych nut. Błąd OCR może więc zepsuć zarówno tekst, jak i strukturę wejścia dla SVS.",OCR
Dlaczego wyniki SVS w pracy należy interpretować ostrożnie?,"Moduł SVS został uruchomiony i pozwala ocenić prototyp end-to-end, ale ocena była oparta na ograniczonym golden secie i analizie diagnostycznej. Bez szerszej oceny odsłuchowej, wielu przykładów i porównania z referencjami trudno twierdzić, że jakość jest użytkowa. Można natomiast pokazać, że pipeline działa badawczo-inżyniersko.",SVS_i_audio
"Czemu zgodność checkpointu, głosu, stylu i vocabu jest ważna w SVS?","Checkpoint SVS ma sens tylko z architekturą, vocabularem, fonemizacją, listą głosów, stylami i normalizacją zgodną z treningiem. Jeśli użyje się innego głosu, stylu, zakresu nut lub niezgodnych tokenów, model może generować artefakty, błędną wymowę albo niestabilne audio mimo poprawnego Score IR.",SVS_i_audio
Po co w pracy odwoływać się do DeepScoresV2?,"DeepScoresV2 jest ważnym punktem odniesienia dla OMR jako detekcji obiektów w partyturach. Pokazuje skalę problemu, typy klas muzycznych, trudność małych symboli i sens stosowania detektorów takich jak Faster R-CNN. Jednocześnie zbiór referencyjny nie rozwiązuje całej integracji z tekstem, Score IR i SVS.",OMR_i_detekcja
"Jakie role pełnią w pracy Faster R-CNN, U-Net/Attention U-Net, CRNN/TrOCR i HiFi-GAN?","Faster R-CNN reprezentuje detekcję symboli OMR, U-Net i Attention U-Net segmentację lub lokalizację tekstu, CRNN/TrOCR rozpoznawanie sekwencji znaków w OCR, a HiFi-GAN rodzinę wokoderów zamieniających reprezentację akustyczną, np. mel-spektrogram, na waveform. Każda architektura dotyczy innego etapu pipeline'u.",Integracja_i_ewaluacja
"Dlaczego ocena systemu powinna obejmować metryki pośrednie, a nie tylko końcowe audio?","Końcowe audio jest wynikiem wielu etapów, więc samo nie mówi, który moduł zawiódł. Metryki pośrednie, takie jak IoU/F1 lokalizacji tekstu, CER OCR, AP/mAP OMR, poprawność Score IR i diagnostyka SVS, pozwalają znaleźć źródło problemu oraz ocenić, czy poprawa jednego modułu realnie pomaga całemu pipeline'owi.",Integracja_i_ewaluacja
Jakie realistyczne kierunki dalszego rozwoju wynikają z pracy?,"Naturalne kierunki to większy i bardziej zróżnicowany zbiór testowy, lepsza propagacja niepewności, ręczna korekta Score IR, mocniejsza integracja OCR z sylabizacją, poprawa słabych klas OMR, więcej eksperymentów SVS, ocena MOS z udziałem słuchaczy oraz testy na partyturach spoza domeny treningowej.",Integracja_i_ewaluacja
"Czym różnią się AI, machine learning i deep learning?","AI to najszerszy obszar budowania systemów wykonujących zadania kojarzone z inteligencją. Machine learning to część AI, w której model uczy się zależności z danych zamiast być w pełni zaprogramowany regułami. Deep learning to część ML wykorzystująca wielowarstwowe sieci neuronowe.",AI_i_eksperckie
"Czym różni się uczenie nadzorowane, nienadzorowane i ze wzmocnieniem?","Uczenie nadzorowane ma przykłady wejście-etykieta, np. klasyfikację lub regresję. Nienadzorowane szuka struktury bez etykiet, np. klastrów lub reprezentacji. Uczenie ze wzmocnieniem polega na tym, że agent wybiera akcje w środowisku i uczy się z nagród opóźnionych w czasie.",Dane
Czym różni się klasyfikacja od regresji?,"Klasyfikacja przewiduje klasę lub rozkład prawdopodobieństw klas, np. czy obiekt jest nutą, pauzą albo tekstem. Regresja przewiduje wartość ciągłą, np. współrzędne bounding boxa, wysokość F0 albo czas trwania dźwięku.",Dane
"Po co dzieli się dane na train, validation i test?","Train służy do uczenia parametrów modelu. Validation pomaga wybierać architekturę, hiperparametry, checkpoint i progi decyzyjne. Test powinien zostać użyty dopiero na końcu do uczciwej oceny generalizacji, żeby nie dopasować decyzji projektowych do danych testowych.",Dane
Czym jest overfitting i jak można go ograniczać?,"Overfitting oznacza, że model zbyt dobrze dopasowuje się do danych treningowych, a słabo generalizuje. Ogranicza się go przez więcej danych, augmentacje, regularizację, dropout, prostszy model, early stopping, poprawny podział danych i kontrolę przecieku danych.",Dane
"Czym różnią się loss, optimizer i metric?","Loss to funkcja minimalizowana w treningu, np. cross-entropy, BCE albo L1. Optimizer, np. SGD lub Adam, aktualizuje wagi na podstawie gradientów. Metric to miara raportowana do oceny jakości, np. accuracy, F1, CER, IoU albo mAP, która nie musi być bezpośrednio optymalizowana.",Dane
"Czym różnią się accuracy, precision, recall i F1?","Accuracy to odsetek poprawnych predykcji. Precision mówi, jaka część predykcji pozytywnych była poprawna. Recall mówi, jaka część prawdziwych pozytywów została wykryta. F1 jest średnią harmoniczną precision i recall, przydatną zwłaszcza przy niezbalansowanych klasach.",Dane
Czym jest data leakage?,"Data leakage to przeciek informacji z walidacji lub testu do treningu albo procesu wyboru modelu. Może powstać przez skalowanie na całym zbiorze, duplikaty między splitami, dobór progów na teście albo użycie informacji niedostępnej w prawdziwej inferencji. Daje zawyżone wyniki.",Dane
Czym jest sztuczny neuron?,"Sztuczny neuron liczy ważoną sumę wejść z biasem, a potem przepuszcza wynik przez funkcję aktywacji. Wektor wag decyduje, które cechy są ważne, bias przesuwa próg decyzji, a aktywacja pozwala budować nieliniowe modele.",Sieci_neuronowe
Po co w sieci neuronowej są funkcje aktywacji?,"Aktywacje wprowadzają nieliniowość. Bez nich złożenie wielu warstw liniowych nadal byłoby tylko jedną transformacją liniową. Popularne aktywacje to ReLU, sigmoid, tanh, GELU i softmax na wyjściu klasyfikatora wieloklasowego.",Sieci_neuronowe
Na czym polega backpropagation?,"Backpropagation oblicza gradient straty względem wag, stosując regułę łańcuchową od wyjścia sieci do wcześniejszych warstw. Gradient mówi, jak zmienić parametry, żeby zmniejszyć loss, a optimizer wykorzystuje go do aktualizacji wag.",Sieci_neuronowe
"Czym jest learning rate i co się dzieje, gdy jest źle dobrany?","Learning rate określa wielkość kroku aktualizacji wag. Zbyt duży może powodować niestabilność, oscylacje lub rozbieganie treningu. Zbyt mały daje bardzo wolne uczenie i może utknąć w słabych rozwiązaniach. Często stosuje się scheduler learning rate.",Sieci_neuronowe
Czym jest konwolucja w CNN?,"Konwolucja przesuwa mały filtr po obrazie lub mapie cech i liczy lokalne odpowiedzi. Ten sam filtr jest współdzielony przestrzennie, dzięki czemu CNN dobrze wykrywa lokalne wzorce, takie jak krawędzie, tekstury, kreski, znaki lub fragmenty symboli.",Sieci_neuronowe
Co to jest pooling i jakie są jego podstawowe rodzaje?,"Pooling zmniejsza rozdzielczość mapy cech i agreguje lokalne informacje. Max pooling bierze największą wartość w oknie, average pooling średnią, a global average pooling uśrednia całą mapę kanału do jednej wartości. Pooling zwiększa odporność na małe przesunięcia, ale może gubić precyzję lokalizacji.",Sieci_neuronowe
Czym są padding i stride w konwolucji?,"Padding dodaje ramkę, zwykle zer, wokół wejścia, żeby kontrolować rozmiar wyjścia i zachować informacje przy brzegach. Stride to krok przesuwania filtra. Większy stride zmniejsza rozdzielczość mapy cech i koszt obliczeń, ale może tracić szczegóły.",Sieci_neuronowe
Czym różnią się batch normalization i dropout?,"Batch normalization stabilizuje rozkład aktywacji przez normalizację i uczone parametry skali oraz przesunięcia. Dropout losowo zeruje część aktywacji w treningu, aby ograniczać współadaptację neuronów i overfitting. Batch norm pomaga optymalizacji, dropout działa głównie regularizująco.",Sieci_neuronowe
Czym różni się embedding od one-hot encoding?,"One-hot encoding reprezentuje token jako rzadki wektor z jedną jedynką i nie koduje podobieństw. Embedding jest gęstym, uczonym wektorem, w którym model może umieszczać podobne tokeny bliżej siebie. Embeddingi są używane m.in. dla słów, fonemów, nut, pozycji lub klas.",Sieci_neuronowe
"Czym różnią się klasyfikacja obrazu, detekcja obiektów i segmentacja?","Klasyfikacja przypisuje etykietę całemu obrazowi. Detekcja znajduje obiekty i zwraca klasy oraz ramki bounding box. Segmentacja przypisuje etykietę pikselom, tworząc maskę obiektu lub obszaru. W pracy lokalizacja tekstu jest bliżej segmentacji, a OMR bliżej detekcji obiektów.",Lokalizacja_tekstu_i_CV
Czym jest receptive field w CNN?,"Receptive field to fragment wejścia, który wpływa na daną aktywację w późniejszej warstwie. Głębsze warstwy i operacje ze stride, poolingiem lub dylatacją zwiększają pole recepcyjne. Duże pole daje kontekst, a małe pomaga zachować lokalne szczegóły.",Lokalizacja_tekstu_i_CV
Czym różni się model dyskryminacyjny od generatywnego?,"Model dyskryminacyjny uczy się bezpośrednio granicy decyzyjnej lub rozkładu etykiety przy danych wejściowych, np. klasyfikator obrazu. Model generatywny modeluje proces tworzenia danych albo generuje nowe próbki, np. tekst, obraz, mel-spektrogram lub waveform.",AI_i_eksperckie
Czym różni się system ekspercki od modelu uczonego z danych?,"System ekspercki opiera się na jawnych regułach i wiedzy zapisanej przez człowieka. Model ML uczy zależności statystycznych z przykładów. System ekspercki jest bardziej interpretowalny, ale trudniej skalować go na złożone dane; ML lepiej wykorzystuje duże zbiory, ale wymaga danych i kontroli generalizacji.",AI_i_eksperckie
Czym jest sukcesja w algorytmie ewolucyjnym i jakie są jej podstawowe typy?,"Sukcesja, czyli zastępowanie, decyduje, które osobniki utworzą populację następnej generacji. Sukcesja generacyjna zastępuje całą populację potomkami. Sukcesja elitarna zachowuje część najlepszych osobników rodzicielskich. Steady-state wymienia tylko małą część populacji, często pojedynczego osobnika. Wybór sukcesji wpływa na presję selekcyjną, różnorodność i tempo zbieżności.",Algorytmy_ewolucyjne
Jakie są zalety i ryzyka elitaryzmu?,"Elitaryzm chroni najlepsze znalezione rozwiązania przed utratą przez losowe operatory, więc zwykle stabilizuje postęp jakości. Jednocześnie zwiększa presję selekcyjną: najlepsze genotypy mogą zbyt szybko zdominować populację, zmniejszyć różnorodność i doprowadzić do przedwczesnej zbieżności.",Algorytmy_ewolucyjne
"Czym różnią się mutacja gaussowska, Cauchy’ego, jednostajna i bitowa?","Mutacja gaussowska dodaje do zmiennej rzeczywistej losowy krok o rozkładzie normalnym, zwykle lokalny i kontrolowany wariancją. Mutacja Cauchy’ego ma cięższe ogony, więc częściej wykonuje duże skoki. Mutacja jednostajna losuje zmianę z ograniczonego przedziału lub kostki. Mutacja bitowa odwraca bity w reprezentacji binarnej z zadanym prawdopodobieństwem.",Algorytmy_ewolucyjne
Czym krzyżowanie uśredniające różni się od krzyżowania wymieniającego?,"Krzyżowanie uśredniające tworzy potomka jako kombinację wartości rodziców, np. średnią lub kombinację liniową wektorów rzeczywistych, więc często zawęża populację między rodzicami. Krzyżowanie wymieniające wybiera fragmenty lub geny od różnych rodziców, jak krzyżowanie jednopunktowe, wielopunktowe albo równomierne, więc zachowuje istniejące allele, ale miesza ich układ.",Algorytmy_ewolucyjne
Co to jest fitness scaling i po co stosuje się go przy selekcji proporcjonalnej?,"Fitness scaling przekształca wartości funkcji celu przed użyciem ich jako prawdopodobieństw selekcji. Jest potrzebny, bo selekcja proporcjonalna silnie zależy od skali fitness: zbyt duże różnice powodują dominację kilku osobników, a zbyt małe robią selekcję prawie losową. Skalowanie pomaga kontrolować presję selekcyjną.",Algorytmy_ewolucyjne
"Jak rozumieć stany eksploracji, eksploatacji i równowagi populacji?","Eksploracja oznacza utrzymywanie szerokiej, zróżnicowanej populacji i sprawdzanie nowych obszarów przestrzeni rozwiązań. Eksploatacja to skupianie populacji wokół obiecujących obszarów i poprawianie jakości lokalnie. Stan równowagi opisuje sytuację, w której siły zmniejszające różnorodność, np. selekcja, równoważą siły ją zwiększające, np. mutację.",Algorytmy_ewolucyjne
Czym różni się adaptacja parametrów od samoczynnej adaptacji?,"W adaptacji parametrów algorytm zewnętrznie zmienia parametry operatorów, np. wariancję mutacji, na podstawie obserwowanej dynamiki. W samoczynnej adaptacji parametry są częścią osobnika i same podlegają mutacji oraz selekcji. Dzięki temu skuteczne wartości parametrów mogą rozprzestrzeniać się w populacji razem z dobrymi rozwiązaniami.",Algorytmy_ewolucyjne
Na czym polega reguła 1/5 sukcesów w adaptacji mutacji?,"Reguła 1/5 sukcesów pochodzi ze strategii ewolucyjnych i steruje zasięgiem mutacji na podstawie udziału mutacji poprawiających wynik. Jeśli sukcesów jest więcej niż około 1/5, krok mutacji można zwiększyć, bo algorytm prawdopodobnie porusza się zbyt ostrożnie. Jeśli sukcesów jest mniej, krok zmniejsza się, aby dokładniej eksploatować lokalny obszar.",Algorytmy_ewolucyjne
Jaka jest główna idea CMA-ES?,"CMA-ES, czyli Covariance Matrix Adaptation Evolution Strategy, próbuje uczyć rozkład mutacji w przestrzeni rzeczywistej. Utrzymuje średnią populacji, globalny krok oraz macierz kowariancji, która opisuje kierunki i zależności korzystnych zmian. Dzięki temu mutacje nie są tylko izotropowym szumem, lecz dopasowują się do kształtu funkcji celu.",Algorytmy_ewolucyjne
Po co CMA-ES adaptuje macierz kowariancji?,"Adaptacja macierzy kowariancji pozwala wykryć kierunki, w których dobre rozwiązania zmieniają się wspólnie. Na wydłużonych dolinach funkcji celu zwykła mutacja gaussowska z diagonalną kowariancją porusza się nieefektywnie. CMA-ES obraca i skaluje rozkład mutacji tak, aby częściej próbować kroków zgodnych z geometrią problemu.",Algorytmy_ewolucyjne
Na czym polega ewolucja różnicowa?,"Ewolucja różnicowa generuje kandydata przez dodanie do wybranego punktu przeskalowanej różnicy między innymi punktami populacji, a następnie miesza go z osobnikiem docelowym przez krzyżowanie. Różnice między osobnikami wyznaczają więc kierunek i skalę mutacji. Metoda jest szczególnie popularna w ciągłej optymalizacji black-box.",Algorytmy_ewolucyjne
Co oznacza zapis DE/rand/1/bin?,"To konwencja opisu wariantu ewolucji różnicowej. DE oznacza Differential Evolution. rand mówi, że wektor bazowy wybiera się losowo z populacji. 1 oznacza użycie jednej pary różnicowanych punktów. bin oznacza krzyżowanie dwumianowe, czyli niezależne wybieranie składowych z mutanta lub osobnika docelowego.",Algorytmy_ewolucyjne
Jak można obsługiwać ograniczenia w algorytmach ewolucyjnych i DE?,"Typowe metody to kary w funkcji celu, odrzucanie lub ponowne losowanie niedopuszczalnych osobników, naprawa przez rzutowanie, odbicie, zawijanie albo reinicjalizację oraz specjalne kodowanie gwarantujące dopuszczalność. Naprawa lamarkowska zapisuje poprawionego osobnika w populacji, a darwinowska tylko ocenia poprawioną wersję, pozostawiając genotyp bez zmiany.",Algorytmy_ewolucyjne
Czym jest EDA i czym różni się od klasycznego algorytmu ewolucyjnego?,"EDA, Estimation of Distribution Algorithm, nie tworzy potomków głównie przez klasyczne krzyżowanie i mutację. Zamiast tego wybiera dobre osobniki, estymuje na ich podstawie rozkład prawdopodobieństwa, a potem próbuje nowe rozwiązania z tego rozkładu. W prostych wariantach estymuje się niezależne marginesy, a w bogatszych także zależności między zmiennymi.",Algorytmy_ewolucyjne
Jakie są podstawowe typy selekcji w algorytmach ewolucyjnych?,"Najczęściej omawia się selekcję ruletkową/proporcjonalną, rangową, turniejową i progową. Ruletkowa wybiera proporcjonalnie do fitness, rangowa według pozycji w rankingu, turniejowa wybiera najlepszego z losowej grupy, a progowa dopuszcza do reprodukcji tylko najlepszą część populacji. Różnią się głównie presją selekcyjną i wrażliwością na skalę funkcji celu.",Algorytmy_ewolucyjne
Jakie są podstawowe typy krzyżowania w algorytmach ewolucyjnych?,"Dla reprezentacji binarnych i wektorowych typowe są krzyżowanie jednopunktowe, wielopunktowe i równomierne, gdzie maska decyduje, które geny pochodzą od którego rodzica. Dla wektorów rzeczywistych stosuje się też krzyżowanie uśredniające lub arytmetyczne, a czasem rozszerzające, które może wyjść poza odcinek między rodzicami. Dla permutacji i drzew potrzebne są operatory specjalizowane, aby nie niszczyć dopuszczalności rozwiązania.",Algorytmy_ewolucyjne
